age,balance,campaign,education_encoded,month_encoded,job_grouped_encoded,loan,housing,marital_divorced,marital_married,marital_single,marital_unknown
-0.35294117647058826,-0.17519181585677748,0.0,3,8,2,0,1,0.0,0.0,1.0,0.0
-0.6470588235294118,-0.22953964194373402,-0.5,3,5,2,0,0,0.0,0.0,1.0,0.0
0.0,2.2289002557544757,0.0,2,10,1,0,0,0.0,1.0,0.0,0.0
-1.2352941176470589,-0.34718670076726343,0.0,0,7,4,0,0,0.0,0.0,1.0,0.0
-0.7058823529411765,-0.14066496163682865,-0.5,0,1,5,0,0,0.0,0.0,1.0,0.0
0.35294117647058826,-0.2506393861892583,-0.5,2,4,2,0,1,0.0,1.0,0.0,0.0
2.0588235294117645,-0.012148337595907928,-0.5,1,8,2,0,0,1.0,0.0,0.0,0.0
-0.4117647058823529,1.2269820971867007,-0.5,3,4,2,1,1,0.0,1.0,0.0,0.0
-0.29411764705882354,-0.3491048593350384,-0.5,3,4,2,0,1,0.0,1.0,0.0,0.0
1.0588235294117647,0.12340153452685422,0.0,1,4,2,0,1,0.0,0.0,1.0,0.0
0.17647058823529413,-0.17327365728900257,2.0,2,7,2,0,0,0.0,0.0,1.0,0.0
-0.47058823529411764,0.6860613810741688,0.0,3,3,2,0,0,0.0,0.0,1.0,0.0
1.0,-0.2819693094629156,0.0,2,6,2,0,0,0.0,1.0,0.0,0.0
0.0,-0.3491048593350384,-0.5,2,5,2,1,0,0.0,0.0,1.0,0.0
-0.47058823529411764,1.1656010230179028,-0.5,1,4,2,0,1,0.0,0.0,1.0,0.0
0.7058823529411765,-0.3491048593350384,0.5,1,6,2,1,1,0.0,1.0,0.0,0.0
0.17647058823529413,-0.06713554987212277,2.0,3,7,2,0,0,0.0,1.0,0.0,0.0
-0.058823529411764705,1.3631713554987213,0.0,2,8,3,0,0,0.0,1.0,0.0,0.0
-0.5882352941176471,0.5370843989769821,-0.5,2,4,3,0,1,0.0,1.0,0.0,0.0
1.1176470588235294,0.6400255754475703,1.0,0,7,5,0,0,0.0,1.0,0.0,0.0
0.5882352941176471,-0.19117647058823528,0.0,0,4,2,0,0,0.0,1.0,0.0,0.0
0.35294117647058826,-0.3491048593350384,-0.5,2,9,2,0,0,1.0,0.0,0.0,0.0
1.2941176470588236,0.319693094629156,-0.5,2,7,2,0,1,0.0,1.0,0.0,0.0
0.058823529411764705,-0.011508951406649617,0.0,0,4,2,0,1,1.0,0.0,0.0,0.0
0.29411764705882354,-0.9705882352941176,0.0,1,4,3,1,1,0.0,1.0,0.0,0.0
-0.5294117647058824,-0.34782608695652173,2.0,3,6,2,1,1,0.0,0.0,1.0,0.0
-0.35294117647058826,-0.3491048593350384,0.5,2,6,2,0,1,0.0,1.0,0.0,0.0
-0.29411764705882354,1.358695652173913,2.0,3,7,2,0,0,0.0,0.0,1.0,0.0
1.1176470588235294,0.5620204603580563,-0.5,3,3,2,0,0,0.0,1.0,0.0,0.0
-0.29411764705882354,-0.30434782608695654,-0.5,3,6,2,0,1,1.0,0.0,0.0,0.0
0.29411764705882354,-0.340153452685422,-0.5,2,7,2,0,0,1.0,0.0,0.0,0.0
0.5294117647058824,-0.1969309462915601,0.0,2,5,2,1,1,0.0,1.0,0.0,0.0
-0.11764705882352941,0.670076726342711,-0.5,3,3,2,0,1,0.0,1.0,0.0,0.0
1.6470588235294117,0.47378516624040923,-0.5,2,1,2,0,0,0.0,1.0,0.0,0.0
-0.6470588235294118,-0.20396419437340155,-0.5,2,3,2,0,0,0.0,0.0,1.0,0.0
2.0,-0.017263427109974423,-0.5,0,9,2,0,0,0.0,1.0,0.0,0.0
0.23529411764705882,-0.14578005115089515,0.0,2,5,2,0,1,0.0,0.0,1.0,0.0
0.35294117647058826,-0.04475703324808184,-0.5,2,7,2,0,0,0.0,1.0,0.0,0.0
1.2352941176470589,2.2289002557544757,-0.5,1,3,2,0,0,0.0,1.0,0.0,0.0
-0.4117647058823529,-0.21419437340153452,1.0,2,4,2,1,1,1.0,0.0,0.0,0.0
0.7058823529411765,-0.27429667519181583,0.0,2,7,2,0,0,0.0,1.0,0.0,0.0
-0.47058823529411764,0.43350383631713557,0.0,3,10,2,1,1,0.0,1.0,0.0,0.0
1.7647058823529411,-0.07672634271099744,0.0,0,8,2,0,0,0.0,1.0,0.0,0.0
0.0,0.15281329923273657,0.0,2,4,2,0,1,0.0,1.0,0.0,0.0
-0.47058823529411764,-0.19373401534526855,0.0,2,8,3,0,1,0.0,1.0,0.0,0.0
-0.11764705882352941,0.00959079283887468,-0.5,3,10,3,0,0,0.0,0.0,1.0,0.0
0.7647058823529411,-0.6809462915601023,2.0,2,5,2,0,1,0.0,1.0,0.0,0.0
0.35294117647058826,-0.19820971867007672,0.0,2,7,2,0,0,0.0,1.0,0.0,0.0
-0.5294117647058824,-0.2979539641943734,-0.5,2,4,2,1,1,0.0,0.0,1.0,0.0
0.5294117647058824,-0.13554987212276215,0.0,3,8,2,0,1,0.0,0.0,1.0,0.0
0.7058823529411765,-0.1278772378516624,-0.5,3,7,2,0,0,0.0,1.0,0.0,0.0
-0.23529411764705882,0.7557544757033248,-0.5,2,3,3,0,1,0.0,1.0,0.0,0.0
0.7058823529411765,2.2289002557544757,-0.5,3,3,2,0,0,0.0,1.0,0.0,0.0
-1.0,1.7717391304347827,-0.5,0,7,4,0,0,0.0,0.0,1.0,0.0
0.8235294117647058,0.3727621483375959,2.0,3,6,1,1,0,0.0,1.0,0.0,0.0
1.0588235294117647,-0.270460358056266,0.0,2,1,2,0,0,0.0,1.0,0.0,0.0
-0.17647058823529413,-0.13491048593350383,-0.5,3,9,2,0,0,0.0,0.0,1.0,0.0
-0.8235294117647058,1.1285166240409208,0.0,2,6,3,1,0,0.0,0.0,1.0,0.0
-0.9411764705882353,0.1969309462915601,0.0,0,4,4,0,1,0.0,0.0,1.0,0.0
-0.4117647058823529,2.2289002557544757,-0.5,2,10,2,0,0,0.0,0.0,1.0,0.0
-0.058823529411764705,1.9514066496163682,-0.5,2,5,2,0,0,0.0,1.0,0.0,0.0
0.058823529411764705,-0.329923273657289,2.0,3,6,2,0,1,0.0,1.0,0.0,0.0
-0.47058823529411764,-0.27941176470588236,-0.5,2,4,2,0,1,0.0,0.0,1.0,0.0
-0.7647058823529411,1.661764705882353,-0.5,2,11,2,0,0,0.0,0.0,1.0,0.0
0.0,-0.21611253196930946,0.0,2,1,3,1,0,0.0,1.0,0.0,0.0
0.29411764705882354,0.13938618925831203,-0.5,2,8,2,0,1,0.0,1.0,0.0,0.0
0.058823529411764705,-0.3337595907928389,-0.5,0,4,2,0,1,0.0,0.0,1.0,0.0
-0.6470588235294118,-0.21035805626598467,0.5,2,1,3,0,1,0.0,0.0,1.0,0.0
0.7647058823529411,0.005754475703324808,0.0,2,4,2,0,1,0.0,1.0,0.0,0.0
-0.17647058823529413,-0.3491048593350384,-0.5,2,1,2,0,0,0.0,1.0,0.0,0.0
-0.058823529411764705,-0.00639386189258312,-0.5,3,6,2,0,1,0.0,1.0,0.0,0.0
-0.6470588235294118,0.23209718670076726,-0.5,2,6,2,1,0,0.0,0.0,1.0,0.0
-0.29411764705882354,1.2845268542199488,0.0,3,4,2,0,1,0.0,0.0,1.0,0.0
0.5294117647058824,0.6476982097186701,0.0,2,1,1,0,0,0.0,1.0,0.0,0.0
0.5882352941176471,-0.13043478260869565,0.0,3,0,2,0,0,0.0,1.0,0.0,0.0
-0.47058823529411764,-0.30818414322250637,0.0,3,5,4,0,0,0.0,0.0,1.0,0.0
-0.4117647058823529,-0.3491048593350384,0.0,2,3,2,0,1,0.0,1.0,0.0,0.0
1.2352941176470589,-0.37531969309462915,-0.5,2,1,2,1,1,1.0,0.0,0.0,0.0
0.4117647058823529,-0.3248081841432225,0.5,2,4,3,0,0,0.0,1.0,0.0,0.0
0.7058823529411765,-0.3491048593350384,-0.5,3,0,1,0,0,0.0,0.0,1.0,0.0
0.7647058823529411,0.6892583120204604,0.5,1,5,2,0,0,0.0,1.0,0.0,0.0
-0.5294117647058824,-0.0632992327365729,0.0,2,10,2,0,0,0.0,0.0,1.0,0.0
0.47058823529411764,0.0748081841432225,-0.5,2,4,2,1,1,0.0,1.0,0.0,0.0
-0.17647058823529413,-0.23593350383631714,1.5,1,4,1,0,1,0.0,1.0,0.0,0.0
1.1176470588235294,0.09015345268542199,-0.5,2,7,4,0,1,0.0,1.0,0.0,0.0
-0.5294117647058824,-0.09718670076726342,2.0,2,7,2,0,0,0.0,1.0,0.0,0.0
-0.35294117647058826,0.6285166240409207,-0.5,2,10,3,0,1,1.0,0.0,0.0,0.0
-0.35294117647058826,0.21483375959079284,-0.5,3,3,2,0,0,0.0,1.0,0.0,0.0
-0.35294117647058826,-0.13618925831202047,2.0,2,7,2,0,0,0.0,1.0,0.0,0.0
-0.7647058823529411,-0.007033248081841432,-0.5,2,7,2,0,0,0.0,0.0,1.0,0.0
-0.5294117647058824,-0.2755754475703325,0.0,3,7,2,0,0,0.0,0.0,1.0,0.0
0.058823529411764705,0.029411764705882353,0.5,1,4,2,0,1,0.0,1.0,0.0,0.0
-0.6470588235294118,-0.24040920716112532,-0.5,2,4,2,1,1,0.0,1.0,0.0,0.0
-0.5294117647058824,-0.21675191815856779,0.0,2,4,2,0,1,0.0,1.0,0.0,0.0
-0.23529411764705882,-0.7973145780051151,0.5,2,4,2,1,1,0.0,1.0,0.0,0.0
-0.17647058823529413,0.6138107416879796,0.5,1,7,2,0,0,0.0,1.0,0.0,0.0
-0.5294117647058824,-0.03964194373401535,-0.5,2,4,2,0,1,0.0,1.0,0.0,0.0
1.9411764705882353,2.2289002557544757,1.5,2,10,2,0,0,0.0,1.0,0.0,0.0
-0.5294117647058824,1.6304347826086956,1.0,2,7,2,0,1,0.0,0.0,1.0,0.0
-0.5294117647058824,2.2289002557544757,2.0,3,7,2,0,1,0.0,0.0,1.0,0.0
-0.9411764705882353,-0.10549872122762148,-0.5,2,1,4,0,0,0.0,0.0,1.0,0.0
-0.6470588235294118,-0.2237851662404092,0.5,2,6,4,0,0,0.0,0.0,1.0,0.0
0.5882352941176471,0.3631713554987212,-0.5,2,10,3,0,0,0.0,1.0,0.0,0.0
0.7647058823529411,-0.3491048593350384,0.5,3,10,2,0,0,0.0,1.0,0.0,0.0
0.7647058823529411,2.008312020460358,1.0,3,5,2,1,1,1.0,0.0,0.0,0.0
0.35294117647058826,0.5722506393861893,-0.5,2,10,2,0,1,0.0,1.0,0.0,0.0
-0.7058823529411765,-0.28964194373401536,-0.5,1,9,4,0,0,0.0,0.0,1.0,0.0
-0.47058823529411764,0.809462915601023,-0.5,3,3,2,0,0,0.0,1.0,0.0,0.0
-0.47058823529411764,-0.6924552429667519,2.0,1,6,2,1,1,0.0,1.0,0.0,0.0
-0.47058823529411764,-0.3037084398976982,-0.5,3,2,2,0,0,1.0,0.0,0.0,0.0
-0.4117647058823529,0.0025575447570332483,-0.5,3,10,2,0,0,0.0,0.0,1.0,0.0
1.1764705882352942,-0.35741687979539644,-0.5,1,7,2,0,0,0.0,1.0,0.0,0.0
1.2941176470588236,2.040920716112532,-0.5,1,1,2,0,0,0.0,1.0,0.0,0.0
-0.29411764705882354,2.2289002557544757,-0.5,2,10,2,0,1,0.0,0.0,1.0,0.0
-0.35294117647058826,0.026854219948849106,1.5,2,4,2,0,1,0.0,1.0,0.0,0.0
-0.4117647058823529,1.35613810741688,0.0,3,7,2,0,1,0.0,0.0,1.0,0.0
-0.7647058823529411,0.04731457800511509,-0.5,2,1,4,0,0,0.0,0.0,1.0,0.0
-0.058823529411764705,2.2289002557544757,0.5,2,5,2,0,0,0.0,1.0,0.0,0.0
0.0,1.0997442455242967,1.0,2,1,2,0,0,0.0,1.0,0.0,0.0
1.0,-0.37468030690537085,-0.5,2,4,3,0,1,0.0,0.0,1.0,0.0
-0.7647058823529411,-0.2647058823529412,-0.5,2,9,4,0,0,0.0,0.0,1.0,0.0
-0.7058823529411765,2.2289002557544757,-0.5,3,3,4,0,1,0.0,0.0,1.0,0.0
0.4117647058823529,-0.2026854219948849,-0.5,2,3,2,0,1,0.0,1.0,0.0,0.0
-0.8235294117647058,-0.20907928388746802,-0.5,3,7,2,0,0,0.0,0.0,1.0,0.0
0.0,-0.05370843989769821,-0.5,2,4,2,0,1,0.0,1.0,0.0,0.0
-0.47058823529411764,-0.008312020460358057,-0.5,3,4,2,0,0,0.0,0.0,1.0,0.0
0.35294117647058826,1.2065217391304348,0.0,1,7,2,0,0,0.0,1.0,0.0,0.0
0.0,2.10613810741688,0.0,3,7,2,0,1,0.0,0.0,1.0,0.0
0.35294117647058826,0.03964194373401535,0.5,2,4,3,1,1,1.0,0.0,0.0,0.0
-0.29411764705882354,-0.2666240409207161,-0.5,0,10,2,1,1,0.0,0.0,1.0,0.0
-0.23529411764705882,-0.3491048593350384,0.0,3,7,2,0,1,0.0,0.0,1.0,0.0
-0.47058823529411764,-0.5837595907928389,0.0,2,6,2,0,1,0.0,1.0,0.0,0.0
0.058823529411764705,-0.3491048593350384,-0.5,0,6,2,1,0,0.0,1.0,0.0,0.0
-0.23529411764705882,-0.2538363171355499,0.5,2,3,2,0,1,0.0,1.0,0.0,0.0
1.2941176470588236,2.2289002557544757,-0.5,2,2,2,0,0,0.0,1.0,0.0,0.0
1.1764705882352942,2.039002557544757,1.0,2,2,2,0,0,0.0,1.0,0.0,0.0
0.8823529411764706,-0.2666240409207161,0.0,2,6,2,1,0,0.0,0.0,1.0,0.0
0.4117647058823529,0.049872122762148335,-0.5,2,3,2,0,1,0.0,1.0,0.0,0.0
-0.8823529411764706,2.2289002557544757,1.5,2,6,2,0,0,0.0,0.0,1.0,0.0
0.7058823529411765,0.30434782608695654,0.5,2,4,2,0,1,0.0,1.0,0.0,0.0
0.35294117647058826,-0.3491048593350384,-0.5,2,9,2,0,1,0.0,0.0,1.0,0.0
-0.17647058823529413,2.2289002557544757,-0.5,2,3,2,0,1,0.0,0.0,1.0,0.0
-0.4117647058823529,-0.09462915601023018,-0.5,1,4,2,0,1,0.0,0.0,1.0,0.0
-0.058823529411764705,2.2289002557544757,-0.5,3,10,2,0,1,0.0,0.0,1.0,0.0
-0.35294117647058826,0.6361892583120204,0.0,2,4,2,0,1,0.0,1.0,0.0,0.0
1.2352941176470589,2.2289002557544757,-0.5,2,6,2,0,1,0.0,1.0,0.0,0.0
0.17647058823529413,-0.8638107416879796,2.0,3,7,2,0,0,0.0,1.0,0.0,0.0
-0.5294117647058824,-0.02877237851662404,-0.5,2,10,2,1,1,0.0,1.0,0.0,0.0
0.47058823529411764,-0.16240409207161124,0.5,1,6,2,1,0,0.0,1.0,0.0,0.0
-0.4117647058823529,-0.24104859335038364,0.0,3,7,2,0,0,0.0,1.0,0.0,0.0
0.7647058823529411,0.8938618925831202,0.5,3,3,2,0,1,0.0,1.0,0.0,0.0
-0.7647058823529411,2.0191815856777495,1.0,3,7,2,0,0,0.0,0.0,1.0,0.0
-0.4117647058823529,-0.23145780051150894,1.0,2,4,2,0,1,0.0,0.0,1.0,0.0
-0.35294117647058826,-0.06905370843989769,-0.5,2,4,4,1,1,0.0,1.0,0.0,0.0
-0.11764705882352941,0.10358056265984655,-0.5,1,1,2,0,1,0.0,1.0,0.0,0.0
-0.11764705882352941,-0.3491048593350384,2.0,3,6,2,0,1,0.0,0.0,1.0,0.0
0.7058823529411765,-0.31585677749360613,0.0,2,7,2,0,0,0.0,1.0,0.0,0.0
-0.11764705882352941,0.03260869565217391,-0.5,2,5,2,0,0,0.0,1.0,0.0,0.0
0.8235294117647058,-0.30115089514066495,0.0,3,7,2,0,0,0.0,1.0,0.0,0.0
-0.47058823529411764,-0.32544757033248084,0.0,3,7,2,0,0,0.0,0.0,1.0,0.0
-0.47058823529411764,-0.21099744245524296,-0.5,2,5,4,0,0,0.0,0.0,1.0,0.0
-0.35294117647058826,0.16624040920716113,-0.5,2,3,2,0,0,0.0,1.0,0.0,0.0
0.5294117647058824,-0.2826086956521739,-0.5,2,10,1,1,1,0.0,1.0,0.0,0.0
-0.29411764705882354,0.100383631713555,-0.5,3,3,2,0,1,0.0,1.0,0.0,0.0
-0.8235294117647058,-0.34718670076726343,-0.5,3,3,2,1,1,0.0,0.0,1.0,0.0
-0.35294117647058826,0.9840153452685422,0.0,2,1,2,0,0,0.0,0.0,1.0,0.0
0.058823529411764705,0.7659846547314578,2.0,2,4,4,0,1,0.0,0.0,1.0,0.0
-0.23529411764705882,-0.27941176470588236,0.0,3,7,2,1,0,0.0,1.0,0.0,0.0
-0.23529411764705882,-0.1323529411764706,-0.5,2,4,2,0,1,0.0,1.0,0.0,0.0
-0.7647058823529411,-0.9162404092071611,0.0,1,4,2,0,1,0.0,0.0,1.0,0.0
1.0588235294117647,0.11125319693094629,1.0,1,1,2,0,0,1.0,0.0,0.0,0.0
0.23529411764705882,-0.26214833759590794,2.0,2,7,2,0,0,0.0,1.0,0.0,0.0
1.0588235294117647,1.5601023017902813,0.0,0,11,2,0,0,1.0,0.0,0.0,0.0
2.0588235294117645,1.563299232736573,-0.5,3,0,2,0,0,0.0,1.0,0.0,0.0
-0.23529411764705882,1.85230179028133,1.0,2,6,1,0,0,1.0,0.0,0.0,0.0
0.11764705882352941,0.3030690537084399,-0.5,2,4,2,0,1,0.0,1.0,0.0,0.0
-0.5294117647058824,-0.3491048593350384,0.0,3,8,2,0,0,0.0,0.0,1.0,0.0
0.0,-0.10741687979539642,1.5,0,5,2,0,0,0.0,1.0,0.0,0.0
1.0588235294117647,-0.3343989769820972,2.0,1,6,2,0,1,0.0,1.0,0.0,0.0
-0.29411764705882354,-0.3491048593350384,0.0,2,7,2,0,1,0.0,1.0,0.0,0.0
-0.4117647058823529,-0.3382352941176471,1.0,3,7,2,0,0,0.0,0.0,1.0,0.0
0.47058823529411764,0.7787723785166241,2.0,2,7,3,1,0,0.0,1.0,0.0,0.0
-0.47058823529411764,-0.3491048593350384,-0.5,2,7,2,0,1,0.0,1.0,0.0,0.0
-0.17647058823529413,0.07161125319693094,0.5,3,5,1,0,1,0.0,0.0,1.0,0.0
0.6470588235294118,1.7225063938618925,0.0,2,10,2,0,0,1.0,0.0,0.0,0.0
1.0588235294117647,-0.22442455242966752,1.0,1,6,2,1,0,0.0,1.0,0.0,0.0
-0.5294117647058824,-0.3459079283887468,1.5,2,6,3,1,0,0.0,1.0,0.0,0.0
1.0588235294117647,2.2289002557544757,0.0,3,7,2,0,0,0.0,1.0,0.0,0.0
0.23529411764705882,0.8363171355498721,-0.5,2,3,4,0,0,1.0,0.0,0.0,0.0
-0.35294117647058826,0.4251918158567775,-0.5,2,1,4,0,0,0.0,1.0,0.0,0.0
0.23529411764705882,0.49744245524296676,1.5,2,4,2,0,1,0.0,1.0,0.0,0.0
-0.8823529411764706,-0.08759590792838874,-0.5,2,4,2,0,1,0.0,0.0,1.0,0.0
-0.058823529411764705,-0.16240409207161124,0.0,2,5,2,1,1,0.0,1.0,0.0,0.0
-0.058823529411764705,-0.3190537084398977,1.5,2,4,2,0,1,0.0,1.0,0.0,0.0
-0.8235294117647058,2.1457800511508953,-0.5,3,8,2,0,0,0.0,0.0,1.0,0.0
0.6470588235294118,0.012148337595907928,0.5,1,7,2,1,1,0.0,1.0,0.0,0.0
0.058823529411764705,0.29347826086956524,-0.5,3,6,2,0,1,0.0,0.0,1.0,0.0
0.5882352941176471,-0.2826086956521739,-0.5,2,4,2,0,1,0.0,1.0,0.0,0.0
1.1176470588235294,-0.2858056265984655,0.0,2,8,2,0,0,0.0,1.0,0.0,0.0
-0.9411764705882353,-0.0370843989769821,-0.5,2,2,3,0,0,0.0,0.0,1.0,0.0
0.11764705882352941,-0.20140664961636828,0.0,3,7,2,0,0,0.0,1.0,0.0,0.0
0.47058823529411764,-0.16176470588235295,-0.5,2,5,2,0,0,0.0,1.0,0.0,0.0
0.4117647058823529,-0.23017902813299232,0.0,2,4,2,0,1,0.0,1.0,0.0,0.0
0.23529411764705882,0.05051150895140665,-0.5,2,8,2,0,1,0.0,1.0,0.0,0.0
0.058823529411764705,0.5460358056265985,2.0,2,5,2,0,0,0.0,0.0,1.0,0.0
0.058823529411764705,-0.3491048593350384,-0.5,2,1,2,0,1,0.0,1.0,0.0,0.0
1.0588235294117647,2.2289002557544757,-0.5,2,5,2,0,1,0.0,0.0,1.0,0.0
-0.23529411764705882,2.2289002557544757,-0.5,1,3,2,0,0,0.0,1.0,0.0,0.0
1.0,-0.30179028132992325,0.0,2,4,2,0,1,0.0,1.0,0.0,0.0
-0.5882352941176471,-0.3145780051150895,0.5,3,4,2,1,1,0.0,0.0,1.0,0.0
-0.47058823529411764,-0.3491048593350384,1.0,1,4,2,1,1,0.0,1.0,0.0,0.0
0.11764705882352941,0.9085677749360613,-0.5,2,4,2,0,1,1.0,0.0,0.0,0.0
-0.5882352941176471,0.24104859335038364,-0.5,2,4,5,0,0,0.0,0.0,1.0,0.0
-0.17647058823529413,-0.3491048593350384,0.5,1,6,4,0,0,1.0,0.0,0.0,0.0
