age,balance,day,duration,campaign,pdays,previous,month_encoded,education_encoded,poutcome_encoded,job_grouped,job_grouped_encoded,loan_no,loan_yes,housing_no,housing_yes,default_no,default_yes,marital_divorced,marital_married,marital_single,marital_unknown,contact_cellular,contact_telephone,contact_unknown
-0.6124787359102398,-0.8167557868897268,1.6928043965333355,-0.8961473692547719,0.5014012321490346,-0.5787063124301387,-0.5424606766076431,6,3,0,qualified,2,True,False,False,True,True,False,0.0,1.0,0.0,0.0,1.0,0.0,0.0
-1.2107013155968862,-0.4487425228904853,0.27062412351645543,-0.8713357759222989,1.8141153801797427,3.997095288261573,2.259593807616379,4,2,1,semi-qualified,3,True,False,False,True,True,False,0.0,0.0,1.0,0.0,1.0,0.0,0.0
-1.0397805785435588,-0.4854688975054809,1.3372593282791156,-0.48852833593557354,-0.15495584186631942,2.5349425928681297,0.5783611170819658,4,3,3,qualified,2,True,False,True,False,True,False,0.0,0.0,1.0,0.0,0.0,1.0,0.0
-0.3560976303302485,-0.4854688975054809,-0.32195099024057794,1.9571858639796165,2.4704724541950966,-0.5787063124301387,-0.5424606766076431,7,3,0,qualified,2,True,False,False,True,True,False,0.0,0.0,1.0,0.0,1.0,0.0,0.0
0.32758531788306167,-0.7665380909875901,0.38913914626786206,-0.6905655959285675,-0.8113129158816734,-0.5787063124301387,-0.5424606766076431,10,3,0,qualified,2,False,True,True,False,True,False,0.0,1.0,0.0,0.0,1.0,0.0,0.0
-0.7833994729635674,-0.2336309001455111,0.6261691917706754,1.5282997506611555,-0.15495584186631942,-0.5787063124301387,-0.5424606766076431,4,2,0,qualified,2,True,False,False,True,True,False,0.0,1.0,0.0,0.0,0.0,0.0,1.0
-0.5270183673835761,-0.09571961587695625,0.03359407801364208,-0.8855138292551405,-0.8113129158816734,-0.5787063124301387,-0.5424606766076431,6,2,0,qualified,2,True,False,False,True,True,False,0.0,1.0,0.0,0.0,1.0,0.0,0.0
-0.2706372618035847,-0.726813644975452,1.3372593282791156,-0.3006691292754213,-0.8113129158816734,-0.5787063124301387,-0.5424606766076431,4,2,0,semi-qualified,3,True,False,False,True,True,False,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0.1566645808297341,0.19134572039943787,-0.677496058494798,-0.6834765692621466,0.5014012321490346,-0.5787063124301387,-0.5424606766076431,2,2,0,qualified,2,True,False,True,False,True,False,0.0,1.0,0.0,0.0,1.0,0.0,0.0
-0.7833994729635674,1.1852063885521757,0.27062412351645543,0.6740720373574443,-0.15495584186631942,-0.5787063124301387,-0.5424606766076431,4,3,0,qualified,2,True,False,False,True,True,False,0.0,0.0,1.0,0.0,1.0,0.0,0.0
-0.5270183673835761,1.2099404775786013,-0.32195099024057794,0.14948406404230202,2.4704724541950966,-0.5787063124301387,-0.5424606766076431,7,3,0,qualified,2,True,False,True,False,True,False,0.0,1.0,0.0,0.0,1.0,0.0,0.0
-1.8089238952835325,-0.5746615215704702,-1.2700711722518312,-0.7756339159256176,-0.8113129158816734,-0.5787063124301387,-0.5424606766076431,5,2,0,qualified,2,False,True,True,False,True,False,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1.1821890031496995,-0.3992743448376341,1.3372593282791156,-0.913869935920824,2.4704724541950966,-0.5787063124301387,-0.5424606766076431,7,2,0,qualified,2,True,False,True,False,True,False,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1.1821890031496995,2.236779931099907,-0.20343596748917125,-0.974126662585401,-0.8113129158816734,-0.5787063124301387,-0.5424606766076431,4,3,0,qualified,2,True,False,False,True,True,False,0.0,1.0,0.0,0.0,0.0,0.0,1.0
-1.1252409470702225,-0.7702856802340181,-1.744131263257458,-1.2222425959101304,-0.8113129158816734,-0.5787063124301387,-0.5424606766076431,5,2,0,qualified,2,True,False,True,False,True,False,0.0,0.0,1.0,0.0,0.0,0.0,1.0
-1.3816220526502137,-1.0138789812518458,-0.32195099024057794,0.3692438907013481,-0.8113129158816734,-0.5787063124301387,-0.5424606766076431,4,2,0,qualified,2,True,False,False,True,True,False,0.0,0.0,1.0,0.0,0.0,0.0,1.0
-0.3560976303302485,-0.3707926665647803,-0.20343596748917125,0.09986087737735616,0.5014012321490346,-0.5787063124301387,-0.5424606766076431,4,2,0,semi-qualified,3,True,False,True,False,True,False,0.0,0.0,1.0,0.0,1.0,0.0,0.0
-0.18517689327692097,2.236779931099907,-0.20343596748917125,2.414428083963761,-0.8113129158816734,3.997095288261573,0.5783611170819658,4,2,1,semi-qualified,3,True,False,True,False,True,False,0.0,1.0,0.0,0.0,1.0,0.0,0.0
-1.3816220526502137,0.061679132473024846,-1.0330411267490178,-0.21914532261158165,-0.8113129158816734,3.997095288261573,0.5783611170819658,9,3,2,qualified,2,True,False,True,False,True,False,0.0,0.0,1.0,0.0,1.0,0.0,0.0
-0.9543202100168949,-0.4360007194526297,0.38913914626786206,1.0497904506777487,-0.8113129158816734,-0.5787063124301387,-0.5424606766076431,10,2,0,qualified,2,True,False,False,True,True,False,0.0,1.0,0.0,0.0,1.0,0.0,0.0
-0.5270183673835761,-0.1534324902719493,-0.7960110812462047,-0.48852833593557354,-0.8113129158816734,-0.5787063124301387,-0.5424606766076431,3,2,0,qualified,2,True,False,False,True,True,False,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0.4985060549363892,0.7887114462800804,0.5076541690192687,-0.6161308159311487,0.5014012321490346,-0.5787063124301387,-0.5424606766076431,5,3,0,qualified,2,True,False,True,False,True,False,0.0,1.0,0.0,0.0,0.0,0.0,1.0
-0.2706372618035847,-0.7103242522911682,0.5076541690192687,-1.158441355912343,2.4704724541950966,-0.5787063124301387,-0.5424606766076431,5,3,0,qualified,2,True,False,False,True,True,False,1.0,0.0,0.0,0.0,0.0,0.0,1.0
-0.2706372618035847,0.611825233848673,-1.3885861950032379,1.7516040906534118,-0.8113129158816734,-0.5787063124301387,-0.5424606766076431,7,2,0,qualified,2,True,False,True,False,True,False,0.0,1.0,0.0,0.0,1.0,0.0,0.0
-0.9543202100168949,1.0802738896521884,-0.9145261039976114,-0.8642467492558781,-0.15495584186631942,-0.5787063124301387,-0.5424606766076431,3,2,0,qualified,2,True,False,True,False,True,False,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1.6094908457830184,2.236779931099907,-0.7960110812462047,-0.8996918825879823,-0.8113129158816734,3.997095288261573,1.6991829107715746,10,3,2,freelance,1,True,False,True,False,True,False,0.0,1.0,0.0,0.0,1.0,0.0,0.0
-0.6124787359102398,-0.8264995189304399,1.4557743510305223,-0.5558740892665716,2.4704724541950966,-0.5787063124301387,-0.5424606766076431,7,2,0,qualified,2,True,False,True,False,True,False,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1.0967286346230358,0.8269368565936472,-0.32195099024057794,-0.32548072260789424,-0.8113129158816734,3.997095288261573,2.259593807616379,4,2,3,other,5,True,False,True,False,True,False,0.0,1.0,0.0,0.0,1.0,0.0,0.0
-0.014256156223593419,-0.5596711645847577,-0.20343596748917125,-0.9280479892536656,1.8141153801797427,-0.5787063124301387,-0.5424606766076431,4,2,0,qualified,2,True,False,False,True,True,False,0.0,1.0,0.0,0.0,1.0,0.0,0.0
-0.09971652475025719,0.12538814966230294,0.15210910076504874,-0.03483062928463981,-0.15495584186631942,-0.5787063124301387,-0.5424606766076431,3,2,0,qualified,2,True,False,True,False,True,False,0.0,1.0,0.0,0.0,1.0,0.0,0.0
-1.0397805785435588,-0.7418040019611645,-0.4404660129919846,-0.08445381594958568,-0.15495584186631942,3.997095288261573,2.259593807616379,1,2,3,qualified,2,True,False,True,False,True,False,0.0,0.0,1.0,0.0,1.0,0.0,0.0
0.925807897569708,2.236779931099907,0.5076541690192687,1.8402169239836725,0.5014012321490346,-0.5787063124301387,-0.5424606766076431,10,2,0,qualified,2,False,True,True,False,True,False,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1.353109740203027,-0.5064553972854784,1.574289373781929,-0.3751039092728401,-0.8113129158816734,-0.5787063124301387,-0.5424606766076431,0,2,0,qualified,2,True,False,True,False,True,False,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1.694951214309682,-0.03350963438624944,1.3372593282791156,-0.6834765692621466,0.5014012321490346,-0.5787063124301387,-0.5424606766076431,3,2,0,qualified,2,True,False,True,False,True,False,0.0,1.0,0.0,0.0,1.0,0.0,0.0
-0.5270183673835761,-0.6855901632647426,-1.2700711722518312,2.414428083963761,-0.15495584186631942,-0.5787063124301387,-0.5424606766076431,5,2,0,freelance,1,False,True,False,True,True,False,0.0,1.0,0.0,0.0,0.0,0.0,1.0
-0.09971652475025719,2.236779931099907,0.5076541690192687,-0.8996918825879823,-0.8113129158816734,-0.5787063124301387,-0.5424606766076431,5,2,0,semi-qualified,3,True,False,False,True,True,False,0.0,1.0,0.0,0.0,0.0,0.0,1.0
-0.44155799885691227,-1.057351016510412,-0.4404660129919846,1.3227179773349511,-0.8113129158816734,-0.5787063124301387,-0.5424606766076431,4,1,0,qualified,2,True,False,False,True,True,False,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0.2421249493563979,-0.7860255550690163,0.38913914626786206,-0.5416960359337298,-0.15495584186631942,-0.5787063124301387,-0.5424606766076431,7,2,0,qualified,2,False,True,True,False,True,False,0.0,0.0,1.0,0.0,1.0,0.0,0.0
0.32758531788306167,-0.4360007194526297,0.15210910076504874,-0.32902523594110467,0.5014012321490346,-0.5787063124301387,-0.5424606766076431,5,2,0,qualified,2,True,False,False,True,True,False,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1.694951214309682,-0.1316964726426662,1.6928043965333355,0.2664530040382459,0.5014012321490346,-0.5787063124301387,-0.5424606766076431,3,2,0,qualified,2,True,False,True,False,True,False,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1.0112682660963719,0.18984668470086663,-0.7960110812462047,0.06796025737846238,-0.15495584186631942,3.997095288261573,2.259593807616379,10,3,2,qualified,2,True,False,False,True,True,False,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1.694951214309682,2.236779931099907,1.574289373781929,-0.010019035952166865,0.5014012321490346,3.997095288261573,1.6991829107715746,6,0,3,qualified,2,True,False,False,True,True,False,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1.2676493716763633,2.236779931099907,-1.0330411267490178,-0.09863186928242736,-0.8113129158816734,-0.5787063124301387,-0.5424606766076431,7,3,0,qualified,2,True,False,True,False,True,False,1.0,0.0,0.0,0.0,1.0,0.0,0.0
-0.09971652475025719,-1.0161275347997027,-0.7960110812462047,-0.6196753292643591,-0.8113129158816734,-0.5787063124301387,-0.5424606766076431,6,2,0,qualified,2,True,False,False,True,True,False,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1.2676493716763633,2.236779931099907,1.1002292827763023,2.414428083963761,-0.8113129158816734,-0.5787063124301387,-0.5424606766076431,4,3,0,qualified,2,True,False,True,False,True,False,1.0,0.0,0.0,0.0,1.0,0.0,0.0
-0.9543202100168949,-0.39777530913906284,0.15210910076504874,-0.04546416928427107,0.5014012321490346,3.997095288261573,1.6991829107715746,5,3,3,qualified,2,True,False,True,False,True,False,0.0,0.0,1.0,0.0,1.0,0.0,0.0
-0.9543202100168949,-0.6878387168125994,1.218744305527709,-1.208064542577289,-0.8113129158816734,-0.5787063124301387,-0.5424606766076431,5,1,0,qualified,2,True,False,True,False,True,False,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0.4985060549363892,1.8942502739763762,-0.20343596748917125,-0.7756339159256176,1.1577583061643888,-0.5787063124301387,-0.5424606766076431,4,2,0,qualified,2,True,False,False,True,True,False,0.0,1.0,0.0,0.0,0.0,0.0,1.0
-0.5270183673835761,-0.7455515912075925,1.8113194192847422,-1.0166608225839262,0.5014012321490346,-0.5787063124301387,-0.5424606766076431,6,3,0,qualified,2,True,False,False,True,True,False,0.0,1.0,0.0,0.0,1.0,0.0,0.0
-0.6979391044369037,0.705514965009376,-1.3885861950032379,0.6386269040253401,0.5014012321490346,-0.5787063124301387,-0.5424606766076431,4,2,0,qualified,2,True,False,False,True,True,False,0.0,1.0,0.0,0.0,1.0,0.0,0.0
-0.6979391044369037,-0.8212528939854407,0.5076541690192687,-0.4778947959359423,-0.8113129158816734,-0.5787063124301387,-0.5424606766076431,4,2,0,semi-qualified,3,True,False,False,True,True,False,0.0,1.0,0.0,0.0,0.0,0.0,1.0
-0.6124787359102398,-0.0724845625491019,0.38913914626786206,1.5282997506611555,0.5014012321490346,3.997095288261573,1.6991829107715746,10,3,1,qualified,2,True,False,False,True,True,False,0.0,1.0,0.0,0.0,1.0,0.0,0.0
-0.9543202100168949,-0.17217043650408992,-1.0330411267490178,-0.18015567594626702,-0.8113129158816734,3.997095288261573,1.6991829107715746,9,2,2,qualified,2,True,False,True,False,True,False,0.0,0.0,1.0,0.0,1.0,0.0,0.0
-1.29616168412355,-0.7335593056190226,-0.4404660129919846,-1.0450169292496094,2.4704724541950966,-0.5787063124301387,-0.5424606766076431,4,2,0,qualified,2,True,False,False,True,True,False,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0.925807897569708,-0.79052266216473,0.15210910076504874,0.8477531906847547,-0.8113129158816734,-0.5787063124301387,-0.5424606766076431,10,2,0,qualified,2,False,True,True,False,True,False,1.0,0.0,0.0,0.0,1.0,0.0,0.0
-0.44155799885691227,-0.06573890190553128,0.27062412351645543,2.3258152506335,-0.8113129158816734,3.997095288261573,1.6991829107715746,4,2,3,semi-qualified,3,True,False,False,True,True,False,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1.1821890031496995,-0.8264995189304399,-0.4404660129919846,0.9292769973485945,-0.15495584186631942,-0.5787063124301387,-0.5424606766076431,5,2,0,qualified,2,True,False,True,False,True,False,0.0,1.0,0.0,0.0,0.0,0.0,1.0
-1.29616168412355,-0.027513491591964437,-0.08492094473776458,-0.5381515226005195,-0.8113129158816734,-0.5787063124301387,-0.5424606766076431,3,3,0,qualified,2,True,False,True,False,True,False,0.0,0.0,1.0,0.0,1.0,0.0,0.0
-1.1252409470702225,2.236779931099907,-0.7960110812462047,-0.3502923159403672,2.4704724541950966,-0.5787063124301387,-0.5424606766076431,1,3,0,qualified,2,True,False,True,False,True,False,0.0,0.0,1.0,0.0,1.0,0.0,0.0
-1.0397805785435588,-0.34905664893549726,-1.5071012177546446,-0.04191965595106065,-0.8113129158816734,3.997095288261573,0.5783611170819658,5,3,2,qualified,2,True,False,False,True,True,False,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2.848666189419643,-0.004278438264110086,-1.2700711722518312,-0.6054972759315174,-0.8113129158816734,-0.5787063124301387,-0.5424606766076431,2,1,0,qualified,2,True,False,True,False,True,False,1.0,0.0,0.0,0.0,0.0,1.0,0.0
-1.29616168412355,1.3148729764785887,-1.5071012177546446,0.3337987573692439,-0.8113129158816734,-0.5787063124301387,-0.5424606766076431,6,3,0,freelance,1,True,False,True,False,True,False,0.0,0.0,1.0,0.0,1.0,0.0,0.0
-0.5270183673835761,1.3306128513135869,0.27062412351645543,-0.7508223225931446,-0.15495584186631942,-0.5787063124301387,-0.5424606766076431,10,1,0,qualified,2,True,False,False,True,True,False,0.0,1.0,0.0,0.0,1.0,0.0,0.0
-0.09971652475025719,-0.6818425740183145,0.27062412351645543,-0.8748802892555093,2.4704724541950966,-0.5787063124301387,-0.5424606766076431,7,3,0,qualified,2,True,False,True,False,True,False,0.0,1.0,0.0,0.0,1.0,0.0,0.0
-0.6124787359102398,-0.8264995189304399,-0.677496058494798,-0.7898119692584592,-0.8113129158816734,-0.5787063124301387,-0.5424606766076431,6,3,0,qualified,2,False,True,False,True,True,False,0.0,1.0,0.0,0.0,1.0,0.0,0.0
-0.5270183673835761,-0.5664168252283284,0.5076541690192687,-0.4282716092709964,-0.8113129158816734,-0.5787063124301387,-0.5424606766076431,5,2,0,freelance,1,True,False,True,False,True,False,0.0,1.0,0.0,0.0,0.0,0.0,1.0
-0.6124787359102398,0.9033876772207808,-1.0330411267490178,2.414428083963761,-0.8113129158816734,-0.5787063124301387,-0.5424606766076431,4,2,0,qualified,2,True,False,False,True,True,False,0.0,1.0,0.0,0.0,0.0,0.0,1.0
-0.7833994729635674,-0.4000238626869197,1.574289373781929,-0.013563549285377285,-0.8113129158816734,-0.5787063124301387,-0.5424606766076431,0,3,0,qualified,2,False,True,True,False,True,False,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1.4385701087296907,1.721111650791397,1.218744305527709,2.414428083963761,-0.8113129158816734,3.997095288261573,2.259593807616379,4,2,1,qualified,2,True,False,True,False,True,False,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1.1821890031496995,-0.8182548225882981,0.15210910076504874,-0.7153771892610404,-0.15495584186631942,-0.5787063124301387,-0.5424606766076431,5,1,0,qualified,2,True,False,True,False,True,False,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0.925807897569708,-0.3325672562512135,1.3372593282791156,-0.846524182589826,-0.8113129158816734,-0.5787063124301387,-0.5424606766076431,9,2,0,semi-qualified,3,True,False,True,False,True,False,0.0,1.0,0.0,0.0,1.0,0.0,0.0
-1.29616168412355,1.0540407649271915,0.38913914626786206,1.0710575306770111,0.5014012321490346,-0.5787063124301387,-0.5424606766076431,1,2,0,qualified,2,True,False,True,False,True,False,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1.1821890031496995,-0.43899879084977217,0.38913914626786206,-1.0308388759167677,1.1577583061643888,-0.5787063124301387,-0.5424606766076431,4,2,0,qualified,2,False,True,False,True,True,False,0.0,1.0,0.0,0.0,0.0,0.0,1.0
-0.2706372618035847,1.9062425595649464,-0.4404660129919846,2.414428083963761,-0.15495584186631942,3.997095288261573,0.5783611170819658,4,3,1,qualified,2,True,False,False,True,True,False,0.0,0.0,1.0,0.0,1.0,0.0,0.0
0.5839664234630529,-0.7642895374397332,-0.32195099024057794,2.414428083963761,-0.8113129158816734,-0.5787063124301387,-0.5424606766076431,4,2,0,qualified,2,True,False,False,True,True,False,1.0,0.0,0.0,0.0,1.0,0.0,0.0
-0.7833994729635674,-1.0745899270439816,1.218744305527709,-0.7862674559252488,0.5014012321490346,-0.5787063124301387,-0.5424606766076431,4,2,0,qualified,2,False,True,False,True,True,False,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0.5839664234630529,1.988689522986365,-0.20343596748917125,-1.0166608225839262,2.4704724541950966,-0.5787063124301387,-0.5424606766076431,7,0,0,qualified,2,True,False,True,False,True,False,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0.6694267919897168,-0.12719936554695246,1.574289373781929,-0.9209589625872447,2.4704724541950966,-0.5787063124301387,-0.5424606766076431,6,2,0,semi-qualified,3,False,True,True,False,True,False,1.0,0.0,0.0,0.0,1.0,0.0,0.0
-0.18517689327692097,-0.7702856802340181,-1.1515561495004245,-1.1548968425791326,-0.8113129158816734,-0.5787063124301387,-0.5424606766076431,5,0,0,qualified,2,True,False,True,False,True,False,0.0,0.0,1.0,0.0,0.0,0.0,1.0
-1.8943842638101962,-0.7455515912075925,-0.7960110812462047,-0.27940204927615875,-0.15495584186631942,3.997095288261573,0.5783611170819658,2,0,3,no qualified,4,True,False,True,False,True,False,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1.5240304772563544,-0.5147000936276203,0.03359407801364208,-0.9209589625872447,0.5014012321490346,-0.5787063124301387,-0.5424606766076431,5,1,0,qualified,2,True,False,True,False,True,False,0.0,1.0,0.0,0.0,0.0,0.0,1.0
-0.6979391044369037,2.236779931099907,0.27062412351645543,-0.6515759492632529,-0.15495584186631942,-0.5787063124301387,-0.5424606766076431,7,3,0,qualified,2,True,False,True,False,True,False,0.0,1.0,0.0,0.0,1.0,0.0,0.0
-0.2706372618035847,-0.8077615726982994,-1.744131263257458,-0.424727095937786,-0.15495584186631942,-0.5787063124301387,-0.5424606766076431,5,3,0,qualified,2,True,False,False,True,True,False,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1.0967286346230358,1.11250315717147,-1.6256162405060512,-0.4105490426049443,-0.15495584186631942,-0.5787063124301387,-0.5424606766076431,5,1,0,qualified,2,True,False,True,False,True,False,0.0,1.0,0.0,0.0,1.0,0.0,0.0
-0.6124787359102398,2.236779931099907,-0.4404660129919846,1.010800804012434,-0.8113129158816734,3.997095288261573,0.5783611170819658,1,3,3,qualified,2,True,False,True,False,True,False,0.0,0.0,1.0,0.0,1.0,0.0,0.0
0.4985060549363892,0.35099302229727586,-0.5589810357433913,-0.3219362092746838,-0.8113129158816734,3.997095288261573,1.6991829107715746,4,2,2,qualified,2,True,False,False,True,True,False,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0.32758531788306167,-1.059599570058269,0.8631992372734888,2.4037945439641293,-0.8113129158816734,-0.5787063124301387,-0.5424606766076431,4,1,0,qualified,2,True,False,False,True,True,False,1.0,0.0,0.0,0.0,0.0,0.0,1.0
-0.7833994729635674,-0.25686595347336544,0.03359407801364208,0.3302542440360335,-0.8113129158816734,3.997095288261573,1.6991829107715746,3,2,1,qualified,2,True,False,False,True,True,False,0.0,0.0,1.0,0.0,1.0,0.0,0.0
-0.8688598414902311,2.236779931099907,0.27062412351645543,-0.32548072260789424,-0.8113129158816734,-0.5787063124301387,-0.5424606766076431,10,2,0,qualified,2,True,False,False,True,True,False,0.0,1.0,0.0,0.0,1.0,0.0,0.0
-0.9543202100168949,-1.0003876599647048,-1.0330411267490178,-0.8288016159237739,-0.15495584186631942,-0.5787063124301387,-0.5424606766076431,7,2,0,qualified,2,False,True,True,False,True,False,0.0,0.0,1.0,0.0,1.0,0.0,0.0
-1.29616168412355,-0.7440525555090213,1.6928043965333355,2.414428083963761,-0.15495584186631942,-0.5787063124301387,-0.5424606766076431,0,2,0,semi-qualified,3,True,False,True,False,True,False,0.0,0.0,1.0,0.0,1.0,0.0,0.0
0.2421249493563979,0.4454322713072645,-1.3885861950032379,-0.7153771892610404,-0.15495584186631942,-0.5787063124301387,-0.5424606766076431,6,2,0,qualified,2,True,False,False,True,True,False,0.0,1.0,0.0,0.0,0.0,0.0,1.0
-0.6979391044369037,-0.7935207335618725,0.8631992372734888,0.6279933640257087,-0.8113129158816734,-0.5787063124301387,-0.5424606766076431,6,2,0,semi-qualified,3,False,True,True,False,True,False,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0.41304568640972544,-0.6923358239083133,1.574289373781929,-0.5594186025997819,1.1577583061643888,3.997095288261573,0.5783611170819658,0,2,1,qualified,2,True,False,False,True,True,False,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0.5839664234630529,-0.5064553972854784,0.15210910076504874,-1.0272943625835573,-0.8113129158816734,-0.5787063124301387,-0.5424606766076431,10,1,0,qualified,2,True,False,True,False,True,False,0.0,1.0,0.0,0.0,1.0,0.0,0.0
-0.6124787359102398,-0.6870891989633139,-1.6256162405060512,-0.03483062928463981,-0.8113129158816734,-0.5787063124301387,-0.5424606766076431,1,2,0,qualified,2,True,False,True,False,True,False,0.0,0.0,1.0,0.0,1.0,0.0,0.0
-0.014256156223593419,-0.7972683228083006,0.6261691917706754,-0.18724470261268789,1.1577583061643888,-0.5787063124301387,-0.5424606766076431,7,1,0,semi-qualified,3,True,False,True,False,True,False,0.0,1.0,0.0,0.0,1.0,0.0,0.0
-0.3560976303302485,-0.5454303254483309,-0.7960110812462047,-0.4566277159366798,-0.15495584186631942,-0.5787063124301387,-0.5424606766076431,5,2,0,qualified,2,True,False,True,False,False,True,0.0,0.0,1.0,0.0,0.0,0.0,1.0
-0.6979391044369037,0.39971168250084144,-1.3885861950032379,0.8512977040179652,-0.8113129158816734,3.997095288261573,0.5783611170819658,4,3,3,qualified,2,True,False,False,True,True,False,0.0,0.0,1.0,0.0,1.0,0.0,0.0
